bracket,round,trial,budget,sample_type,config_batch_size,config_optimizer,config_momentum,config_hidden_size,config_scheduler_p,config_lerning_rate,config_activation,config_weight_decay,sample_loss,sample_acc,x,y
5,0,227,1,random,8,sgd,0.2538246712,16,False,0.005568644866,tanh,0.0,2.263053417,0.2188,8.721373,-0.20628166
5,0,228,1,random,32,sgd,0.5179958451,32,True,0.03097932231,lrelu,0.0,,0.0781,6.7855334,12.934569
5,0,229,1,random,16,sgd,0.06476103542,64,True,0.007192124228,tanh,0.0009770395135,1.90057981,0.5312,-10.919859,-12.882778
5,0,230,1,random,32,adam,0.0,16,False,0.0002975550558,relu,0.0008451250765,2.184158087,0.2031,-1.7630287,17.674778
5,0,231,1,random,8,rms,0.4195674481,16,False,0.02537191791,lrelu,0.0006131672598,1.867220044,0.375,9.787901,-12.158808
5,0,232,1,random,32,adam,0.0,64,False,0.00033255752,relu,0.0007525495542,0.8672486544,0.7109,-15.036636,8.26005
5,0,233,1,random,32,adam,0.0,64,False,0.0008521819009,tanh,0.0,1.343702793,0.7422,-9.616429,5.8174934
5,0,234,1,random,32,rms,0.5102895069,32,True,0.01880637611,relu,0.0,2.313668013,0.0625,3.7594564,17.27257
5,0,235,1,random,16,rms,0.4596167325,16,False,0.002246831763,lrelu,0.0,1.723245978,0.3672,10.81249,-6.2664905
5,0,236,1,random,8,rms,0.2898503149,64,False,0.01163555287,lrelu,0.0,1.488531351,0.4922,-5.7696447,-5.8381143
5,0,237,1,random,16,rms,0.4646981669,64,False,0.0005381034575,tanh,0.0007631794109,1.234289169,0.5781,-12.019442,-3.4115262
5,0,238,1,random,8,adam,0.0,64,True,0.02821770794,tanh,0.0007634492372,2.429137945,0.1094,-10.389264,-10.617521
5,0,239,1,random,8,rms,0.33664824,64,False,0.001258389448,relu,0.000478152964,0.555316031,0.8125,-12.372474,-6.1010213
5,0,240,1,random,32,adam,0.0,16,True,0.001208077204,tanh,0.0001636050164,2.127616882,0.3672,4.0874724,11.234597
5,0,241,1,random,32,adam,0.0,16,False,0.0003598674781,tanh,0.0,2.1905756,0.3203,4.431286,10.988243
5,0,242,1,random,16,sgd,0.2452657591,32,False,0.000131319073,relu,0.0007149832274,1.707680345,0.3984,5.331412,-8.444594
5,1,0,3,samples,8,sgd,0.7980482895,32,False,0.0004929515433,relu,9.21e-05,0.6595597267,0.8203,11.776681,-2.9187112
5,1,1,3,BO,8,rms,0.0,64,True,0.001683759363,relu,0.001,0.7177320123,0.8906,-17.215693,-11.250937
5,1,2,3,samples,8,adam,0.0,64,True,0.004336236213,tanh,0.0,1.328522921,0.5078,-9.573644,-0.8454468
5,1,3,3,BO,32,rms,0.1679959506,64,False,0.001920049145,relu,0.001,0.4677540958,0.8672,-17.303522,10.068862
5,1,4,3,samples,8,adam,0.0,32,True,0.0003037345015,relu,0.0,0.5012406707,0.8281,13.571694,2.5372849
5,1,5,3,BO,16,rms,0.0860550163,64,False,0.001013236004,relu,0.001,0.620423317,0.8281,-18.172937,-10.16651
5,1,6,3,BO,32,rms,0.4972929528,64,False,0.0005417077146,relu,0.001,0.4816195071,0.8906,-17.290735,10.0136795
5,1,7,3,BO,8,rms,0.01590528405,64,True,0.002539731257,relu,0.0,0.6084942222,0.8438,-8.909702,-5.1324754
5,1,8,3,BO,8,rms,0.0,64,False,0.001434176391,relu,0.001,0.6189094186,0.8828,-17.208849,-10.916454
5,1,9,3,BO,8,adam,0.0,64,True,0.0007152107473,relu,0.001,0.4125674963,0.8828,-14.149355,-10.180579
5,1,10,3,BO,16,rms,0.0,64,True,0.001565242603,relu,0.001,0.4288145602,0.8906,-18.18846,-9.882289
5,1,11,3,BO,8,rms,0.4132687314,64,True,0.000834357353,relu,0.0008244171699,0.3546969295,0.8984,-16.39493,-10.633505
5,1,12,3,samples,16,adam,0.0,64,True,0.01152874638,lrelu,0.0003766997261,0.6969920397,0.7109,-7.2877593,-9.111176
5,1,13,3,samples,32,adam,0.0,64,True,0.001115632238,relu,0.0004607343261,0.2859085202,0.9297,-12.889836,8.521725
5,1,14,3,BO,8,rms,0.0,64,True,0.003909633908,relu,0.0001956243886,1.170985579,0.5391,-9.317998,-5.1376047
5,1,15,3,BO,32,adam,0.0,64,False,0.001096009262,relu,0.001,0.3312704563,0.9297,-16.132006,8.538303
5,1,16,3,BO,8,adam,0.0,64,True,0.0009481104695,relu,0.0004992702932,0.3829811811,0.9141,-12.1161785,-9.007263
5,1,17,3,BO,32,adam,0.7303931712,64,True,0.0003156259837,relu,0.001,0.5754358768,0.875,-16.040436,7.850567
5,1,18,3,BO,8,rms,0.0,64,False,0.002819287172,lrelu,0.001,0.7434150577,0.8438,-15.717172,-13.205789
5,1,19,3,BO,32,adam,0.5509600334,64,False,0.001012748962,relu,0.001,0.4572412968,0.9141,-15.859685,8.422971
5,1,20,3,samples,32,sgd,0.8187777607,64,True,0.0001989292562,relu,0.0008991233743,0.6229971051,0.8516,-15.091098,9.815917
5,1,21,3,BO,16,adam,0.0,64,True,0.002472074512,relu,0.0006142343538,0.4395392239,0.8906,-12.65974,-8.506488
5,1,22,3,samples,16,sgd,0.8508259092,32,True,0.0002838832308,relu,0.0003185515344,0.6094018817,0.7891,10.736276,-2.9480045
5,1,23,3,samples,16,sgd,0.7554458691,32,True,0.001754033353,lrelu,0.0,0.7738099694,0.8125,7.5364122,-4.3023252
5,1,24,3,samples,32,adam,0.0,64,False,0.0008521819009,tanh,0.0,0.7439392209,0.8047,-9.617381,5.819564
5,1,25,3,samples,32,rms,0.4846506328,32,True,0.003618344389,lrelu,0.0001801709761,0.9905667305,0.6406,-0.1123033,12.950747
5,1,26,3,samples,32,rms,0.5418798429,64,True,0.0005415903811,relu,0.0009613908948,0.4486553371,0.8828,-16.545078,10.216259
5,1,27,3,samples,8,rms,0.6013704,32,False,0.0001711915324,relu,0.0,0.5721544027,0.8047,14.940366,-5.734027
5,1,28,3,samples,32,sgd,0.2898229499,64,True,0.0003294073538,relu,0.0,0.7711236477,0.7891,-7.270412,9.049702
5,1,29,3,BO,8,rms,0.2714166918,64,True,0.002260982867,lrelu,0.001,0.5337529778,0.8984,-15.771186,-13.214072
5,1,30,3,samples,32,adam,0.0,32,False,0.0005122888931,lrelu,0.0,0.6108986139,0.7969,1.5581743,11.102733
5,1,31,3,BO,32,adam,0.0,64,True,0.002133111314,relu,0.0002495991602,0.4101240039,0.8984,-11.912655,8.471528
5,1,32,3,samples,8,rms,0.2705681696,32,False,0.0001683198368,lrelu,0.0,0.4963059425,0.8594,11.54474,-7.2437005
5,1,33,3,BO,8,rms,0.2696611217,32,False,0.0003264417367,lrelu,0.0,0.4154878259,0.9062,11.545384,-7.248647
5,1,34,3,samples,32,adam,0.0,32,False,0.006457374825,lrelu,0.0,0.8104617,0.7422,1.8426083,11.277795
5,1,35,3,BO,16,adam,0.0,64,False,0.00133023091,lrelu,0.001,0.4800363481,0.9141,-13.440028,-12.701022
5,1,36,3,BO,8,rms,0.0,64,True,0.0005519884463,relu,0.0001843244479,0.3762109578,0.9141,-9.323582,-5.1167
5,1,37,3,BO,32,adam,0.791622076,64,True,0.000439340223,relu,0.001,0.5698020458,0.8828,-15.880189,7.9772205
5,1,38,3,BO,16,rms,0.0,64,True,0.000670058199,relu,0.001,0.4752177,0.8672,-18.62705,-10.300167
5,1,39,3,samples,16,adam,0.0,32,False,0.001445439184,lrelu,0.0,0.6812506318,0.8125,11.184784,5.4900618
5,1,40,3,samples,16,adam,0.0,32,False,0.0007161602559,tanh,0.0,0.9704828858,0.7188,8.623671,4.2802987
5,1,41,3,BO,32,adam,0.0,64,False,0.0009423056062,relu,0.001,0.502995193,0.8516,-15.844274,8.397323
5,1,42,3,samples,32,adam,0.0,64,True,0.0009953249488,tanh,0.0007594639058,0.7071529627,0.8516,-14.779598,6.6430535
5,1,43,3,BO,8,rms,0.0,64,True,0.002860437623,relu,0.001,0.7697432637,0.7578,-17.11507,-10.529463
5,1,44,3,BO,32,rms,0.0,64,True,0.001453910592,relu,0.001,0.3974289298,0.8672,-16.982634,9.970053
5,1,45,3,BO,16,rms,0.1631168643,64,True,0.0008615161706,relu,0.001,0.4219563603,0.8828,-18.625055,-10.299472
5,1,46,3,BO,16,adam,0.0,64,False,0.002299209788,lrelu,0.001,0.8572358489,0.8438,-13.438348,-12.696615
5,1,47,3,BO,32,rms,0.0,64,False,0.002120934501,relu,0.001,0.5855221152,0.875,-17.059568,10.6103115
5,1,48,3,samples,32,rms,0.2733981145,64,False,0.004600401503,tanh,0.0002475568141,1.416074276,0.4688,-9.126441,7.5362973
5,1,49,3,BO,32,rms,0.0,64,True,0.001536653272,relu,0.001,0.4366854131,0.875,-16.761694,10.049972
5,1,50,3,samples,8,rms,0.2618196811,64,False,0.001948519852,tanh,0.0,1.228459239,0.5469,-8.226207,-2.8496175
5,1,51,3,BO,16,rms,0.0,64,False,0.0004466908712,relu,0.001,0.485206008,0.8906,-18.20788,-10.507712
5,1,52,3,BO,8,rms,0.4667265193,64,True,0.001143827157,relu,0.001,0.4014675617,0.8906,-17.224403,-11.267922
5,1,53,3,BO,16,rms,0.0,64,True,0.0009612111338,relu,0.001,0.468557775,0.8906,-18.211975,-9.883329
5,1,54,3,BO,8,rms,0.0,64,True,0.001525657575,lrelu,0.001,0.4825016558,0.8984,-16.046598,-13.227534
5,1,55,3,BO,8,rms,0.05130288951,64,False,0.002669909251,lrelu,0.001,0.6737405658,0.8203,-15.724136,-13.207601
5,1,56,3,samples,32,rms,0.9559781989,64,True,0.0006339657737,tanh,0.0,1.310224056,0.5469,-8.764477,7.3282766
5,1,57,3,BO,8,sgd,0.0,64,False,0.001762247815,relu,0.001,0.373496145,0.9062,-16.0113,-8.553904
5,1,58,3,BO,8,rms,0.0,64,False,0.00212254487,relu,0.0009699325052,0.6511805058,0.8281,-16.680386,-10.919291
5,1,59,3,samples,32,sgd,0.7401549734,32,True,0.0007577812393,lrelu,0.0002618010221,0.6312747002,0.8047,1.3794246,13.691516
5,1,60,3,samples,8,sgd,0.1883773525,32,False,0.0001101813835,lrelu,0.0,0.8046925664,0.7344,8.393955,-4.401459
5,1,61,3,samples,32,adam,0.0,32,False,0.0007671192063,lrelu,0.0,0.5399467945,0.8359,1.5678946,11.110377
5,1,62,3,samples,32,rms,0.5820201567,64,False,0.0007727837792,relu,0.0001804988002,0.463412255,0.8672,-9.92934,9.990386
5,1,63,3,BO,32,rms,0.0,64,False,0.002008906633,relu,0.001,0.4400817454,0.8906,-17.189226,10.516081
5,1,64,3,BO,32,adam,0.0,64,False,0.001882777192,relu,0.0004104598847,0.5745261908,0.8359,-12.568463,8.529773
5,1,65,3,BO,8,adam,0.1077646665,64,True,0.001199317855,relu,0.001,0.4535787106,0.8984,-14.088169,-10.075116
5,1,66,3,samples,16,rms,0.136989553,64,True,0.000642756937,relu,0.0,0.5092984438,0.8594,-8.266274,-5.0357423
5,1,67,3,samples,32,sgd,0.4856414031,32,False,0.003608655565,lrelu,0.0,0.8780609369,0.7578,1.8077421,13.2615385
5,1,68,3,BO,32,adam,0.0,64,False,0.001865361937,relu,0.001,0.626986742,0.875,-16.361012,8.504247
5,1,69,3,BO,8,rms,0.04472741808,64,False,0.001122501313,lrelu,0.001,0.7647653222,0.8359,-16.059902,-13.22826
5,1,70,3,BO,8,rms,0.0,64,True,0.003614746677,relu,0.001,1.297178626,0.5703,-17.083912,-10.029979
5,1,71,3,BO,16,adam,0.8443912287,32,True,0.00174397869,relu,0.001,0.5044980049,0.8516,3.5100377,-8.924841
5,1,72,3,BO,8,rms,0.05291333441,64,True,0.002432342481,relu,0.001,0.5036846399,0.8984,-16.813744,-11.115862
5,1,73,3,samples,8,rms,0.2898503149,64,False,0.01163555287,lrelu,0.0,1.647022009,0.5312,-5.765599,-5.83365
5,1,74,3,BO,8,adam,0.1032567198,64,False,0.0008401920818,relu,0.001,0.5351236463,0.8906,-14.111821,-10.126274
5,1,75,3,samples,8,adam,0.0,32,False,0.004366962702,relu,0.0,1.10525322,0.6328,13.758854,2.2940588
5,1,76,3,samples,16,rms,0.2654695633,64,True,0.002762294785,tanh,0.0,1.058781505,0.6172,-7.8754344,-1.9380147
5,1,77,3,BO,8,rms,0.0917243602,64,False,0.003170901503,relu,0.001,0.9801865816,0.6406,-17.086285,-10.305889
5,1,78,3,BO,8,rms,0.0,64,True,0.003808576365,relu,0.001,0.9440675974,0.6328,-17.080818,-10.022404
5,1,79,3,BO,32,rms,0.0,64,False,0.001277794514,relu,0.0008724908461,0.5112808943,0.8672,-16.376656,10.561031
5,1,80,3,BO,8,sgd,0.0,64,True,0.001165537362,relu,0.001,0.3853691518,0.875,-16.010447,-8.574256
5,2,0,11,BO,8,adam,0.0,64,True,0.0004482850317,relu,0.001,0.4272851646,0.9141,-14.530524,-10.175251
5,2,1,11,samples,8,adam,0.0,64,True,0.0009481104695,relu,0.0004992702932,0.4711672366,0.9297,-12.105552,-8.993098
5,2,2,11,BO,32,adam,0.0,64,True,0.00161404145,relu,0.001,0.5983463526,0.9141,-16.6909,8.259225
5,2,3,11,BO,8,adam,0.0,64,True,0.0007804648085,relu,0.001,0.4628846943,0.9219,-14.449703,-9.733793
5,2,4,11,BO,8,adam,0.0,64,True,0.0006388407188,relu,0.001,0.4296959341,0.9141,-14.586088,-9.975871
5,2,5,11,BO,8,adam,0.0,64,True,0.0009926967518,relu,0.001,0.6133343577,0.9062,-14.429366,-9.723942
5,2,6,11,BO,8,sgd,0.0,64,True,0.001056070145,relu,0.001,0.5772198439,0.8906,-16.032833,-8.603588
5,2,7,11,BO,32,adam,0.0,64,True,0.001423212332,relu,0.001,0.5555827618,0.9062,-16.689808,8.255219
5,2,8,11,BO,8,sgd,0.0,64,True,0.001090004725,relu,0.0001378480529,0.2681172192,0.9297,-10.706476,-5.8571453
5,3,0,33,BO,32,adam,0.0,64,True,0.001210542292,relu,0.001,0.5980536938,0.9297,-16.961288,7.8042207
5,4,0,100,BO,8,sgd,0.0,64,True,0.0008626676923,relu,0.001,0.5409052968,0.9219,-19.26883,-12.849742
5,5,0,300,samples,8,sgd,0.0,64,True,0.0008626676923,relu,0.001,0.5820011497,0.9219,0.06557992,-2.99528
4,0,0,3,random,16,adam,0.0,64,True,0.002286171429,relu,0.0003832551342,0.4762684107,0.8828,-11.647833,-8.1741295
4,0,1,3,random,32,adam,0.0,32,True,0.05609402142,relu,0.0,2.312621593,0.0625,8.300766,14.84927
4,0,2,3,random,16,rms,0.987087151,64,True,0.04375902561,lrelu,0.000648327907,53075364.0,0.6797,-1.8056002,-5.3548083
4,0,3,3,random,8,adam,0.0,64,True,0.003618905228,lrelu,0.0007667116377,0.3663842976,0.9141,-13.258203,-12.075435
4,0,4,3,random,8,sgd,0.002100650066,16,False,0.0009481888173,lrelu,0.0,1.315365434,0.5234,8.706815,-3.8568907
4,0,5,3,random,16,sgd,0.692963971,16,False,0.0001823790074,tanh,0.0002291309367,2.137166977,0.3047,7.191274,-0.41682816
4,0,6,3,random,16,adam,0.0,16,True,0.0001351368291,lrelu,0.0,1.978067875,0.2891,11.476272,6.488858
4,0,7,3,random,16,sgd,0.9343224957,32,True,0.0004428578333,tanh,0.000229471898,1.70704031,0.5703,7.399421,-1.2357363
4,0,8,3,random,32,sgd,0.2218296646,64,False,0.001741188183,tanh,0.0003825497749,1.754913688,0.6484,-7.8308825,5.7039957
4,0,9,3,random,32,rms,0.5991159152,64,False,0.0002683317872,relu,0.0,0.3896752894,0.8984,-9.446237,9.603308
4,0,10,3,random,8,sgd,0.7853887277,64,True,0.009317563112,tanh,0.0,1.973907113,0.2578,-7.3419924,-0.25595728
4,0,11,3,random,8,adam,0.0,32,True,0.0004416982299,lrelu,0.0,0.4936777353,0.8359,12.407217,5.167206
4,0,12,3,random,32,sgd,0.6100872921,64,False,0.009915879307,tanh,0.0,1.2669698,0.6719,-7.09331,6.1633625
4,0,13,3,random,8,rms,0.7054144446,32,False,0.01883557755,relu,0.0003240696798,2.321422577,0.0625,16.391787,-5.2102213
4,0,14,3,random,8,sgd,0.696072729,32,False,0.001426672416,relu,0.0005079202658,1.462337852,0.5,6.134848,-7.8613167
4,0,15,3,random,32,rms,0.6093928664,16,False,0.0008642147802,tanh,0.0,1.349477887,0.5859,3.6253567,12.449113
4,0,16,3,random,16,sgd,0.2068501459,16,True,0.010521899,relu,0.0,2.305927038,0.0781,12.190169,-1.3725075
4,0,17,3,random,8,rms,0.5571571258,16,False,0.0006804213233,lrelu,0.0,1.049943924,0.6875,11.532116,-6.4486756
4,0,18,3,random,16,sgd,0.4155196784,64,False,0.0001780865036,tanh,0.0,2.112245321,0.3203,-7.4386687,0.3502682
4,0,19,3,random,8,adam,0.0,32,True,0.000718400152,tanh,0.000469489634,0.9263091087,0.7422,13.8257475,-12.251107
4,0,20,3,random,32,sgd,0.1667836362,16,True,0.03795409915,relu,0.0,2.306176424,0.1172,7.7772045,13.987749
4,0,21,3,random,32,adam,0.0,32,True,0.001729870754,tanh,0.000671328713,1.066261411,0.7344,-3.2007403,16.343159
4,0,22,3,random,16,adam,0.0,32,True,0.05306943732,lrelu,0.0,1.534384727,0.4297,19.32469,1.5394883
4,0,23,3,random,16,rms,0.5801661749,16,False,0.002098795459,lrelu,0.0007416200222,1.139796972,0.7969,8.981661,-10.960388
4,0,24,3,random,8,rms,0.3561480312,64,False,0.01700413017,tanh,0.0,2.727676868,0.0625,-7.1710525,-2.616846
4,0,25,3,random,32,adam,0.0,16,True,0.009680764942,relu,0.0,2.309344769,0.0625,5.5746746,15.325521
4,0,26,3,random,16,adam,0.0,16,False,0.08274175903,relu,0.0001984120195,2.319006205,0.0625,22.066551,1.2586185
4,0,27,3,random,16,adam,0.0,16,True,0.0005464049912,tanh,0.0,1.83593297,0.5469,7.999323,3.679688
4,0,28,3,random,32,sgd,0.3685509223,32,True,0.003450282867,relu,0.0,0.7391360998,0.7578,3.2943308,14.769019
4,0,29,3,random,32,sgd,0.110047284,16,True,0.01971635966,lrelu,0.0008331836693,,0.0781,-0.53538024,15.530653
4,0,30,3,random,32,sgd,0.2188849069,16,True,0.0001355621301,relu,0.0,2.155548334,0.2344,3.4283695,15.356451
4,0,31,3,random,8,adam,0.0,64,False,0.003994678851,relu,0.0,0.6595570445,0.8203,-9.666399,-7.3490753
4,0,32,3,random,16,rms,0.5955020926,32,True,0.001771261241,tanh,0.0,1.2552948,0.6016,14.12273,-8.62531
4,0,33,3,random,8,rms,0.6303787095,32,False,0.005004266287,relu,0.0,2.311356068,0.0625,15.356306,-5.452297
4,0,34,3,random,8,rms,0.3434546269,32,False,0.02048486888,tanh,0.0007967876736,2.593810797,0.0625,11.0817585,-12.784246
4,0,35,3,random,16,sgd,0.1796565442,16,True,0.007748397083,tanh,0.0003123497519,2.198466539,0.2344,6.9564314,-0.4719356
4,0,36,3,random,8,rms,0.7242413004,16,False,0.0002185181323,relu,0.0,1.170952678,0.5781,14.872965,-4.5446434
4,0,37,3,random,8,sgd,0.8631819142,16,True,0.01756607758,relu,0.000339668368,2.163888693,0.1406,13.270714,-2.2468767
4,0,38,3,random,32,sgd,0.9093721696,64,True,0.0004465353297,tanh,0.0,1.697987556,0.6641,-7.5021524,6.3701572
4,0,39,3,random,32,sgd,0.5475511323,32,False,0.00127790412,tanh,0.0006962741655,1.816065073,0.625,-4.1186085,15.686348
4,0,40,3,random,16,adam,0.0,32,False,0.0004658846934,tanh,0.0,1.090612411,0.7266,8.484194,4.3655415
4,0,41,3,random,16,sgd,0.2251055083,64,True,0.001001614913,lrelu,0.0009786086734,0.4227972031,0.8906,-12.816514,-14.139176
4,0,42,3,random,8,sgd,0.5037220332,32,True,0.05522037284,lrelu,0.0,,0.0781,19.644173,0.36656907
4,0,43,3,random,16,adam,0.0,16,True,0.01005533301,relu,6.73e-05,2.31034112,0.0625,11.803193,1.7333106
4,0,44,3,random,16,adam,0.0,16,False,0.06946942575,relu,1.5e-05,2.318179131,0.0625,21.655327,1.463509
4,0,45,3,random,16,rms,0.9216687118,16,True,0.0007433732232,relu,0.0,2.310876131,0.0625,13.983565,-4.658264
4,0,46,3,random,32,sgd,0.274270995,64,False,0.007233612837,tanh,0.0,1.326361656,0.6953,-7.2245283,6.2488956
4,0,47,3,random,8,sgd,0.6344886604,32,True,0.0003269828238,tanh,0.0,1.868519306,0.6016,8.6592045,-1.1695296
4,0,48,3,random,8,rms,0.05644972064,32,False,0.005816237124,lrelu,0.0004211421464,1.235116482,0.7031,10.281174,-9.372195
4,0,49,3,random,16,sgd,0.6751238105,64,True,0.01376890142,tanh,0.0,1.679222465,0.4766,-7.194985,0.17988577
4,0,50,3,random,32,adam,0.0,32,True,0.000580505085,relu,0.0,0.832203567,0.7188,4.9103794,15.344288
4,0,51,3,random,8,sgd,0.207900973,16,False,0.001980192333,tanh,0.0,2.012286186,0.375,8.578749,-0.18649621
4,0,52,3,random,32,sgd,0.213964482,64,True,0.03152481451,lrelu,0.0002751865952,,0.0781,-5.0232477,6.4352093
4,0,53,3,random,16,sgd,0.6197894627,64,True,0.03623755693,relu,0.0,2.31140089,0.0625,-3.0622592,-6.850842
4,0,54,3,random,8,sgd,0.09066758803,16,False,0.0205174127,relu,0.0,2.309277296,0.0625,13.379708,-1.7456725
4,0,55,3,random,8,rms,0.9908209892,64,False,0.0007054936181,lrelu,0.0,3825.871094,0.7578,-6.1812673,-5.4874372
4,0,56,3,random,32,rms,0.7947969505,16,True,0.0004529188183,relu,0.0,2.305752754,0.1172,3.0136878,16.990587
4,0,57,3,random,8,rms,0.5331768689,64,False,0.0006123354267,tanh,0.000275970825,0.9483468533,0.6797,-9.505145,-2.913164
4,0,58,3,random,8,adam,0.0,32,False,0.0001012251247,lrelu,0.0,0.7291325331,0.7656,12.375873,5.1608458
4,0,59,3,random,32,sgd,0.619369162,16,False,0.0001013261978,tanh,0.0,2.290313482,0.1172,4.5122466,12.923021
4,0,60,3,random,32,sgd,0.89642976,16,False,0.0002555052788,relu,0.0001365854555,2.02738905,0.1719,3.0229769,15.409147
4,0,61,3,random,16,adam,0.0,64,True,0.003167060106,tanh,0.0,0.8137078881,0.7578,-9.36862,-0.18510994
4,0,62,3,random,32,rms,0.08523639962,64,True,0.002027977775,relu,0.0,0.4530685246,0.8438,-9.39229,9.628509
4,0,63,3,random,8,adam,0.0,32,True,0.004133919695,tanh,0.0009641797436,1.692745686,0.3672,8.673683,-14.262902
4,0,64,3,random,32,adam,0.0,16,True,0.03389943317,relu,8.02e-07,2.311689615,0.0625,7.279691,14.968181
4,0,65,3,random,32,rms,0.2532238127,64,False,0.01465780048,lrelu,0.0,1.684473872,0.4766,-8.669807,8.652013
4,0,66,3,random,32,adam,0.0,64,True,0.01502275751,tanh,0.000237742724,1.398707509,0.5312,-9.860533,5.356023
4,0,67,3,random,32,adam,0.0,64,True,0.006838583821,relu,0.0,0.6211388111,0.875,-11.088118,8.196855
4,0,68,3,random,32,sgd,0.4950352406,64,False,0.0221325387,lrelu,0.0,,0.0781,-5.348676,6.7366014
4,0,69,3,random,8,rms,0.4802784683,64,True,0.0006825571042,tanh,0.0,0.8018795848,0.7109,-8.517691,-2.8688946
4,0,70,3,random,32,sgd,0.7630385197,32,True,0.0033029243,tanh,0.0007813593499,1.760024428,0.5312,-4.1223235,15.703875
4,0,71,3,random,32,sgd,0.9848246876,32,False,0.00569561254,tanh,0.0,2.264168501,0.2344,4.9434443,13.037966
4,0,72,3,random,32,rms,0.7625712972,16,True,0.006282124132,relu,0.0008158400999,2.311344147,0.0625,-0.23657022,17.650434
4,0,73,3,random,16,adam,0.0,32,True,0.0004504900976,tanh,0.0,1.356927037,0.6797,8.476923,4.3698516
4,0,74,3,random,16,rms,0.4309727439,32,False,0.002026545056,relu,1.53e-05,1.012895703,0.6641,14.050755,-5.619761
4,0,75,3,random,16,sgd,0.06415150107,64,False,0.0001090768113,lrelu,0.0002580963523,0.8891524673,0.7812,-5.369889,-9.7321615
4,0,76,3,random,8,rms,0.3097232272,64,True,0.0001675643213,tanh,0.0,0.8409720659,0.8047,-8.629079,-2.6053183
4,0,77,3,random,8,sgd,0.6683877976,32,True,0.0008830560787,tanh,0.0003313245105,1.755802274,0.5234,8.107639,-1.7331989
4,0,78,3,random,8,adam,0.0,16,False,0.001013872013,lrelu,0.0,0.615920186,0.7812,12.691159,6.282822
4,0,79,3,random,16,adam,0.0,32,False,0.0001963343404,lrelu,0.0005909781603,0.6469908357,0.8125,6.803036,-12.212889
4,0,80,3,random,16,adam,0.0,16,True,0.0002857420283,relu,0.0,1.753911614,0.3984,11.856382,2.2589202
4,0,81,3,random,32,adam,0.0,16,True,0.0001607374879,tanh,0.0009561249335,2.163770199,0.2969,-2.8884814,16.648962
4,0,82,3,random,8,sgd,0.3492289912,64,False,0.007057889842,lrelu,0.0,,0.0781,-5.032226,-8.894903
4,0,83,3,random,32,sgd,0.7966273719,64,False,0.02046175611,tanh,0.0001611639428,1.87531054,0.3203,-6.5339584,5.813955
4,0,84,3,random,8,rms,0.4459975066,16,True,0.01916223133,relu,0.0,2.291153193,0.0625,15.933884,-4.1821194
4,0,85,3,random,16,sgd,0.1408103453,32,True,0.0004586974815,lrelu,0.0005692099415,0.6591258645,0.7734,5.581841,-10.581786
4,0,86,3,random,16,rms,0.1840485706,64,True,0.0005559131024,lrelu,0.0001033382423,0.4022186995,0.9141,-6.140055,-4.823584
4,0,87,3,random,32,rms,0.7137293985,16,True,0.001472897344,relu,0.0005229051627,2.308530331,0.0625,0.586223,17.502247
4,0,88,3,random,32,sgd,0.05203490957,16,True,0.0001909298332,lrelu,0.0005263046111,2.090830803,0.2422,0.32861784,14.75432
4,0,89,3,random,8,sgd,0.741250503,16,False,0.07742089839,lrelu,0.0,,0.0781,20.847317,0.6132948
4,0,90,3,random,32,sgd,0.09858916042,64,False,0.0005275577522,tanh,0.0006964468319,2.105359554,0.3203,-13.485528,6.2847896
4,0,91,3,random,32,rms,0.2713669288,16,False,0.002183007906,relu,0.0,2.307784557,0.0625,3.0593076,16.997093
4,0,92,3,random,32,adam,0.0,16,False,0.0001213900233,relu,0.0007984702671,2.126947165,0.25,-1.7622335,17.680376
4,0,93,3,random,16,adam,0.0,32,False,0.003478254272,relu,0.0005712030832,1.151012659,0.5938,3.6023004,-8.606077
4,0,94,3,random,16,sgd,0.6574440309,64,True,0.01416073867,relu,0.0008582731566,2.304810047,0.1172,-15.739475,-7.559564
4,0,95,3,random,8,adam,0.0,32,True,0.003326869461,relu,0.0,0.7294949889,0.7344,13.7102785,2.3418415
4,0,96,3,random,8,adam,0.0,64,False,0.005201874953,tanh,0.0005878392871,1.641010404,0.375,-10.959976,-10.486969
4,0,97,3,random,8,rms,0.4255936824,64,True,0.002809776283,tanh,0.0,1.186496973,0.6094,-8.117591,-2.8240342
4,1,0,11,BO,32,rms,0.0614355202,64,True,0.002585816601,relu,0.0,0.5625068545,0.8906,-9.134605,9.918406
4,1,1,11,samples,8,adam,0.0,64,False,0.003994678851,relu,0.0,0.5966521502,0.8906,-9.515703,-7.0946436
4,1,2,11,BO,16,rms,0.1628307168,64,True,0.0001769247506,lrelu,0.001,0.4677374959,0.9141,-16.286678,-14.104712
4,1,3,11,BO,8,adam,0.0,64,True,0.005080110677,lrelu,0.001,0.5385543704,0.8828,-13.682096,-12.217118
4,1,4,11,samples,8,adam,0.0,32,True,0.000718400152,tanh,0.000469489634,0.5625485182,0.8047,13.826021,-12.25138
4,1,5,11,BO,16,rms,0.1910309272,64,True,0.0007125001458,lrelu,0.001,0.5055440068,0.9141,-16.284353,-14.102542
4,1,6,11,samples,16,rms,0.4309727439,32,False,0.002026545056,relu,1.53e-05,0.6203831434,0.7969,14.053574,-5.623603
